ResettledState,Year ,TotalResettledState,RefugeeOrigin,RefugeesResettledState,ResettledCity,RefugeesResettledCity,RefugeesResettledUS
Texas,CY 2010,"7,710",Colombia,16,Dallas,1,"71,362"
Texas,CY 2015,"6,857",Colombia,1,Fort Worth,1,"66,517"
Texas,CY 2010,"7,710",Congo,12,Abilene,1,"71,362"
Texas,CY 2014,"7,694",Congo,2,Abilene,1,"72,820"
Texas,CY 2014,"7,694",Congo,2,Cactus,1,"72,820"
Texas,CY 2012,"6,679",Congo,29,Dallas,1,"66,292"
Texas,CY 2013,"6,923",Congo,10,San Antonio,1,"66,066"
Texas,CY 2015,"6,857",Cuba,93,Abilene,1,"66,517"
Texas,CY 2014,"7,694",Cuba,225,Arlington,1,"72,820"
Texas,CY 2010,"7,710",Cuba,342,Del Valle,1,"71,362"
Texas,CY 2015,"6,857",Cuba,93,El Paso,1,"66,517"
Texas,CY 2014,"7,694",Cuba,225,Galveston,1,"72,820"
Texas,CY 2015,"6,857",Cuba,93,Humble,1,"66,517"
Texas,CY 2016,"8,932",Cuba,26,Irving,1,"96,874"
Texas,CY 2010,"7,710",Cuba,342,Katy,1,"71,362"
Texas,CY 2010,"7,710",Cuba,342,Mesquite,1,"71,362"
Texas,CY 2014,"7,694",Cuba,225,Midland,1,"72,820"
Texas,CY 2013,"6,923",Cuba,256,Rio Grande City,1,"66,066"
Texas,CY 2010,"7,710",Cuba,342,Round Rock,1,"71,362"
Texas,CY 2013,"6,923",Cuba,256,Spring,1,"66,066"
Texas,CY 2011,"5,294",Dem. Rep. Congo,265,Euless,1,"51,458"
Texas,CY 2010,"7,710",Dem. Rep. Congo,556,Irving,1,"71,362"
Texas,CY 2016,"8,932",Dem. Rep. Congo,"2,225",Odessa,1,"96,874"
Texas,CY 2010,"7,710",Egypt,1,Fort Worth,1,"71,362"
Texas,CY 2012,"6,679",Egypt,1,Fort Worth,1,"66,292"
Texas,CY 2016,"8,932",El Salvador,94,Euless,1,"96,874"
Texas,CY 2016,"8,932",El Salvador,94,Galveston,1,"96,874"
Texas,CY 2016,"8,932",El Salvador,94,Grand Prairie,1,"96,874"
Texas,CY 2015,"6,857",El Salvador,1,Houston,1,"66,517"
Texas,CY 2012,"6,679",Eritrea,137,Allen,1,"66,292"
Texas,CY 2014,"7,694",Eritrea,142,Austin,1,"72,820"
Texas,CY 2010,"7,710",Eritrea,352,Carrollton,1,"71,362"
Texas,CY 2010,"7,710",Eritrea,352,Euless,1,"71,362"
Texas,CY 2012,"6,679",Eritrea,137,Hurst,1,"66,292"
Texas,CY 2010,"7,710",Eritrea,352,Irving,1,"71,362"
Texas,CY 2014,"7,694",Eritrea,142,Irving,1,"72,820"
Texas,CY 2013,"6,923",Eritrea,167,Manvel,1,"66,066"
Texas,CY 2010,"7,710",Eritrea,352,Mesquite,1,"71,362"
Texas,CY 2010,"7,710",Eritrea,352,Murphy,1,"71,362"
Texas,CY 2011,"5,294",Eritrea,146,Plano,1,"51,458"
Texas,CY 2012,"6,679",Eritrea,137,Richardson,1,"66,292"
Texas,CY 2013,"6,923",Eritrea,167,Richardson,1,"66,066"
Texas,CY 2016,"8,932",Eritrea,156,San Marcos,1,"96,874"
Texas,CY 2010,"7,710",Eritrea,352,Stafford,1,"71,362"
Texas,CY 2016,"8,932",Eritrea,156,Sugar Land,1,"96,874"
Texas,CY 2012,"6,679",Eritrea,137,Tyler,1,"66,292"
Texas,CY 2012,"6,679",Eritrea,137,Woodlands,1,"66,292"
Texas,CY 2014,"7,694",Ethiopia,38,Amarillo,1,"72,820"
Texas,CY 2010,"7,710",Ethiopia,72,Austin,1,"71,362"
Texas,CY 2015,"6,857",Ethiopia,17,Austin,1,"66,517"
Texas,CY 2015,"6,857",Ethiopia,17,Dallas,1,"66,517"
Texas,CY 2011,"5,294",Ethiopia,66,Fort Worth,1,"51,458"
Texas,CY 2011,"5,294",Ethiopia,66,Garland,1,"51,458"
Texas,CY 2016,"8,932",Ethiopia,79,Hutchins,1,"96,874"
Texas,CY 2011,"5,294",Ethiopia,66,Richmond,1,"51,458"
Texas,CY 2014,"7,694",Ethiopia,38,San Antonio,1,"72,820"
Texas,CY 2010,"7,710",Gabon,1,Austin,1,"71,362"
Texas,CY 2011,"5,294",Gambia,5,Dallas,1,"51,458"
Texas,CY 2016,"8,932",Gambia,1,Houston,1,"96,874"
Texas,CY 2016,"8,932",Honduras,27,Pearland,1,"96,874"
Texas,CY 2016,"8,932",Honduras,27,Round Rock,1,"96,874"
Texas,CY 2016,"8,932",India,1,Houston,1,"96,874"
Texas,CY 2016,"8,932",Indonesia,1,Austin,1,"96,874"
Texas,CY 2014,"7,694",Iran,332,Addison,1,"72,820"
Texas,CY 2010,"7,710",Iran,178,Allen,1,"71,362"
Texas,CY 2014,"7,694",Iran,332,Allen,1,"72,820"
Texas,CY 2012,"6,679",Iran,209,Carrollton,1,"66,292"
Texas,CY 2014,"7,694",Iran,332,Carrollton,1,"72,820"
Texas,CY 2013,"6,923",Iran,278,Cedar Hill,1,"66,066"
Texas,CY 2015,"6,857",Iran,311,Cedar Park,1,"66,517"
Texas,CY 2012,"6,679",Iran,209,Corinth,1,"66,292"
Texas,CY 2012,"6,679",Iran,209,Cypress,1,"66,292"
Texas,CY 2014,"7,694",Iran,332,Desoto,1,"72,820"
Texas,CY 2014,"7,694",Iran,332,Frisco,1,"72,820"
Texas,CY 2014,"7,694",Iran,332,Grand Prairie,1,"72,820"
Texas,CY 2016,"8,932",Iran,537,Humble,1,"96,874"
Texas,CY 2010,"7,710",Iran,178,Keller,1,"71,362"
Texas,CY 2014,"7,694",Iran,332,Leander,1,"72,820"
Texas,CY 2015,"6,857",Iran,311,Leander,1,"66,517"
Texas,CY 2013,"6,923",Iran,278,Mckinney,1,"66,066"
Texas,CY 2011,"5,294",Iran,200,Montgomery,1,"51,458"
Texas,CY 2012,"6,679",Iran,209,Montgomery,1,"66,292"
Texas,CY 2013,"6,923",Iran,278,Pearland,1,"66,066"
Texas,CY 2010,"7,710",Iran,178,Round Rock,1,"71,362"
Texas,CY 2012,"6,679",Iran,209,Round Rock,1,"66,292"
Texas,CY 2016,"8,932",Iran,537,Round Rock,1,"96,874"
Texas,CY 2016,"8,932",Iran,537,Savannah,1,"96,874"
Texas,CY 2012,"6,679",Iraq,"1,291",Addison,1,"66,292"
Texas,CY 2014,"7,694",Iraq,"2,629",Addison,1,"72,820"
Texas,CY 2016,"8,932",Iraq,"1,578",Addison,1,"96,874"
Texas,CY 2012,"6,679",Iraq,"1,291",Allen,1,"66,292"
Texas,CY 2010,"7,710",Iraq,"1,589",Andrews,1,"71,362"
Texas,CY 2012,"6,679",Iraq,"1,291",Anna,1,"66,292"
Texas,CY 2015,"6,857",Iraq,"1,472",Bartonville,1,"66,517"
Texas,CY 2012,"6,679",Iraq,"1,291",Bryan,1,"66,292"
Texas,CY 2013,"6,923",Iraq,"2,035",Burleson,1,"66,066"
Texas,CY 2015,"6,857",Iraq,"1,472",Canton,1,"66,517"
Texas,CY 2010,"7,710",Iraq,"1,589",Carrollton,1,"71,362"
Texas,CY 2015,"6,857",Iraq,"1,472",Cibolo,1,"66,517"
Texas,CY 2016,"8,932",Iraq,"1,578",Cleveland,1,"96,874"
Texas,CY 2015,"6,857",Iraq,"1,472",Conroe,1,"66,517"
Texas,CY 2012,"6,679",Iraq,"1,291",Cypress,1,"66,292"
Texas,CY 2014,"7,694",Iraq,"2,629",Cypress,1,"72,820"
Texas,CY 2010,"7,710",Iraq,"1,589",Desoto,1,"71,362"
Texas,CY 2012,"6,679",Iraq,"1,291",El Paso,1,"66,292"
Texas,CY 2016,"8,932",Iraq,"1,578",Frisco,1,"96,874"
Texas,CY 2012,"6,679",Iraq,"1,291",Galveston,1,"66,292"
Texas,CY 2012,"6,679",Iraq,"1,291",Groves,1,"66,292"
Texas,CY 2010,"7,710",Iraq,"1,589",Humble,1,"71,362"
Texas,CY 2014,"7,694",Iraq,"2,629",Humble,1,"72,820"
Texas,CY 2012,"6,679",Iraq,"1,291",Hurst,1,"66,292"
Texas,CY 2016,"8,932",Iraq,"1,578",Keller,1,"96,874"
Texas,CY 2015,"6,857",Iraq,"1,472",Kyle,1,"66,517"
Texas,CY 2013,"6,923",Iraq,"2,035",Lake Dallas,1,"66,066"
Texas,CY 2011,"5,294",Iraq,440,Lakeway,1,"51,458"
Texas,CY 2010,"7,710",Iraq,"1,589",League City,1,"71,362"
Texas,CY 2014,"7,694",Iraq,"2,629",Livingston,1,"72,820"
Texas,CY 2014,"7,694",Iraq,"2,629",Mckinney,1,"72,820"
Texas,CY 2016,"8,932",Iraq,"1,578",Mckinney,1,"96,874"
Texas,CY 2011,"5,294",Iraq,440,Mesquite,1,"51,458"
Texas,CY 2012,"6,679",Iraq,"1,291",Mesquite,1,"66,292"
Texas,CY 2010,"7,710",Iraq,"1,589",Montgomery,1,"71,362"
Texas,CY 2014,"7,694",Iraq,"2,629",Plano,1,"72,820"
Texas,CY 2012,"6,679",Iraq,"1,291",Port Lavaca,1,"66,292"
Texas,CY 2010,"7,710",Iraq,"1,589",Red Oak,1,"71,362"
Texas,CY 2012,"6,679",Iraq,"1,291",Richmond,1,"66,292"
Texas,CY 2014,"7,694",Iraq,"2,629",Richmond,1,"72,820"
Texas,CY 2010,"7,710",Iraq,"1,589",Sherman,1,"71,362"
Texas,CY 2012,"6,679",Iraq,"1,291",Sherman,1,"66,292"
Texas,CY 2016,"8,932",Iraq,"1,578",Spring,1,"96,874"
Texas,CY 2012,"6,679",Iraq,"1,291",Stafford,1,"66,292"
Texas,CY 2015,"6,857",Iraq,"1,472",Tomball,1,"66,517"
Texas,CY 2016,"8,932",Iraq,"1,578",Windcrest,1,"96,874"
Texas,CY 2014,"7,694",Iraq,"2,629",Woodville,1,"72,820"
Texas,CY 2010,"7,710",Ivory Coast,1,Fort Worth,1,"71,362"
Texas,CY 2012,"6,679",Ivory Coast,1,Fort Worth,1,"66,292"
Texas,CY 2016,"8,932",Ivory Coast,3,San Antonio,1,"96,874"
Texas,CY 2012,"6,679",Jordan,1,Dallas,1,"66,292"
Texas,CY 2014,"7,694",Jordan,1,Port Lavaca,1,"72,820"
Texas,CY 2015,"6,857",Jordan,1,San Antonio,1,"66,517"
Texas,CY 2013,"6,923","Korea, North",3,San Antonio,1,"66,066"
Texas,CY 2016,"8,932","Korea, North",1,San Antonio,1,"96,874"
Texas,CY 2014,"7,694",Lebanon,1,Houston,1,"72,820"
Texas,CY 2012,"6,679",Liberia,1,Arlington,1,"66,292"
Texas,CY 2015,"6,857",Liberia,1,Dallas,1,"66,517"
Texas,CY 2016,"8,932",Liberia,1,Dallas,1,"96,874"
Texas,CY 2010,"7,710",Liberia,11,San Antonio,1,"71,362"
Texas,CY 2011,"5,294",Liberia,1,San Antonio,1,"51,458"
Texas,CY 2015,"6,857",Malaysia,1,Dallas,1,"66,517"
Texas,CY 2012,"6,679",Mali,1,Houston,1,"66,292"
Texas,CY 2011,"5,294",Nepal,1,Austin,1,"51,458"
Texas,CY 2012,"6,679",Nepal,1,Dallas,1,"66,292"
Texas,CY 2014,"7,694",Nepal,3,Fort Worth,1,"72,820"
Texas,CY 2013,"6,923",Nepal,3,Houston,1,"66,066"
Texas,CY 2014,"7,694",Nepal,3,Houston,1,"72,820"
Texas,CY 2015,"6,857",Nepal,3,Houston,1,"66,517"
Texas,CY 2014,"7,694",Nepal,3,San Antonio,1,"72,820"
Texas,CY 2015,"6,857",Netherlands,1,Houston,1,"66,517"
Texas,CY 2015,"6,857",Nigeria,1,Houston,1,"66,517"
Texas,CY 2016,"8,932",Norway,1,Baytown,1,"96,874"
Texas,CY 2011,"5,294",Pakistan,10,Austin,1,"51,458"
Texas,CY 2011,"5,294",Pakistan,10,Fort Worth,1,"51,458"
Texas,CY 2016,"8,932",Pakistan,28,Fort Worth,1,"96,874"
Texas,CY 2011,"5,294",Palestine,7,Austin,1,"51,458"
Texas,CY 2012,"6,679",Palestine,5,Dallas,1,"66,292"
Texas,CY 2015,"6,857",Palestine,1,Dallas,1,"66,517"
Texas,CY 2016,"8,932",Republic of South Sudan,10,Dallas,1,"96,874"
Texas,CY 2015,"6,857",Russia,1,Houston,1,"66,517"
Texas,CY 2012,"6,679",Rwanda,36,Austin,1,"66,292"
Texas,CY 2014,"7,694",Rwanda,7,Austin,1,"72,820"
Texas,CY 2016,"8,932",Rwanda,23,Fort Worth,1,"96,874"
Texas,CY 2011,"5,294",Senegal,1,Austin,1,"51,458"
Texas,CY 2015,"6,857",Senegal,2,Dallas,1,"66,517"
Texas,CY 2015,"6,857",Senegal,2,Houston,1,"66,517"
Texas,CY 2013,"6,923",Somalia,575,Arlington,1,"66,066"
Texas,CY 2012,"6,679",Somalia,511,Cactus,1,"66,292"
Texas,CY 2014,"7,694",Somalia,736,Euless,1,"72,820"
Texas,CY 2015,"6,857",Somalia,445,Grand Prairie,1,"66,517"
Texas,CY 2012,"6,679",Somalia,511,Irving,1,"66,292"
Texas,CY 2016,"8,932",Somalia,608,Mesquite,1,"96,874"
Texas,CY 2013,"6,923",Somalia,575,Nacogdoches,1,"66,066"
Texas,CY 2016,"8,932",Somalia,608,Nacogdoches,1,"96,874"
Texas,CY 2015,"6,857",South Africa,1,Fort Worth,1,"66,517"
Texas,CY 2011,"5,294",Sri Lanka (Ceylon),11,Austin,1,"51,458"
Texas,CY 2013,"6,923",Sri Lanka (Ceylon),2,Dallas,1,"66,066"
Texas,CY 2012,"6,679",Sri Lanka (Ceylon),1,Houston,1,"66,292"
Texas,CY 2013,"6,923",Sri Lanka (Ceylon),2,Houston,1,"66,066"
Texas,CY 2016,"8,932",Sudan,113,Amarillo,1,"96,874"
Texas,CY 2015,"6,857",Sudan,83,Euless,1,"66,517"
Texas,CY 2010,"7,710",Sudan,33,Fort Worth,1,"71,362"
Texas,CY 2010,"7,710",Sudan,33,Irving,1,"71,362"
Texas,CY 2014,"7,694",Sudan,50,Lewisville,1,"72,820"
Texas,CY 2013,"6,923",Sudan,134,Saginaw,1,"66,066"
Texas,CY 2016,"8,932",Sudan,113,San Antonio,1,"96,874"
Texas,CY 2014,"7,694",Syria,30,Austin,1,"72,820"
Texas,CY 2011,"5,294",Syria,1,Dallas,1,"51,458"
Texas,CY 2010,"7,710",Syria,5,Houston,1,"71,362"
Texas,CY 2010,"7,710",Syria,5,San Antonio,1,"71,362"
Texas,CY 2013,"6,923",Thailand,1,Amarillo,1,"66,066"
Texas,CY 2010,"7,710",Thailand,1,Dallas,1,"71,362"
Texas,CY 2014,"7,694",Togo,1,Abilene,1,"72,820"
Texas,CY 2013,"6,923",Togo,1,Dallas,1,"66,066"
Texas,CY 2016,"8,932",Uganda,2,Austin,1,"96,874"
Texas,CY 2016,"8,932",Uganda,2,Dallas,1,"96,874"
Texas,CY 2010,"7,710",Uganda,3,Houston,1,"71,362"
Texas,CY 2014,"7,694",Ukraine,1,Fort Worth,1,"72,820"
Texas,CY 2010,"7,710",Vietnam,52,Channelview,1,"71,362"
Texas,CY 2015,"6,857",Vietnam,2,Dallas,1,"66,517"
Texas,CY 2015,"6,857",Vietnam,2,Houston,1,"66,517"
Texas,CY 2010,"7,710",Yemen,1,Austin,1,"71,362"
Texas,CY 2016,"8,932",Zambia,1,Austin,1,"96,874"
Texas,CY 2013,"6,923",Zimbabwe,1,Dallas,1,"66,066"
Utah,CY 2015,"1,041",Afghanistan,16,Logan,1,"66,517"
Utah,CY 2016,"1,319",Afghanistan,30,Midvale,1,"96,874"
Utah,CY 2015,"1,041",Angola,1,Salt Lake City,1,"66,517"
Utah,CY 2014,"1,163",Belarus,1,Salt Lake City,1,"72,820"
Utah,CY 2014,"1,163",Bhutan,61,South Salt Lake,1,"72,820"
Utah,CY 2016,"1,319",Bhutan,61,South Salt Lake City,1,"96,874"
Utah,CY 2014,"1,163",Burma,165,Heber City,1,"72,820"
Utah,CY 2015,"1,041",Burma,218,Hyrum,1,"66,517"
Utah,CY 2012,"1,102",Burma,157,Murray,1,"66,292"
Utah,CY 2014,"1,163",Burma,165,West Valley City,1,"72,820"
Utah,CY 2014,"1,163",Cambodia,1,Salt Lake City,1,"72,820"
Utah,CY 2016,"1,319",Central African Republic,35,Murray,1,"96,874"
Utah,CY 2014,"1,163",Central African Republic,1,Salt Lake City,1,"72,820"
Utah,CY 2015,"1,041",Central African Republic,1,Salt Lake City,1,"66,517"
Utah,CY 2011,801,Central African Republic,9,Vernal,1,"51,458"
Utah,CY 2013,"1,047",Chad,1,Salt Lake City,1,"66,066"
Utah,CY 2012,"1,102",Congo,1,Salt Lake City,1,"66,292"
Utah,CY 2014,"1,163",Dem. Rep. Congo,130,Murray,1,"72,820"
Utah,CY 2015,"1,041",Egypt,1,Salt Lake City,1,"66,517"
Utah,CY 2010,"1,021",Eritrea,42,Logan,1,"71,362"
Utah,CY 2012,"1,102",Eritrea,38,Logan,1,"66,292"
Utah,CY 2015,"1,041",Ethiopia,14,West Valley City,1,"66,517"
Utah,CY 2010,"1,021",Guinea,1,Salt Lake City,1,"71,362"
Utah,CY 2011,801,Iran,57,Logan,1,"51,458"
Utah,CY 2014,"1,163",Iran,18,Midvale,1,"72,820"
Utah,CY 2011,801,Iran,57,Murray,1,"51,458"
Utah,CY 2011,801,Iran,57,Ogden,1,"51,458"
Utah,CY 2010,"1,021",Iran,29,Park City,1,"71,362"
Utah,CY 2014,"1,163",Iran,18,Park City,1,"72,820"
Utah,CY 2015,"1,041",Iran,12,Saratoga Springs,1,"66,517"
Utah,CY 2010,"1,021",Iraq,187,Eagle Mountain,1,"71,362"
Utah,CY 2011,801,Iraq,51,Midvale,1,"51,458"
Utah,CY 2012,"1,102",Iraq,218,Midvale,1,"66,292"
Utah,CY 2010,"1,021",Iraq,187,Murray,1,"71,362"
Utah,CY 2013,"1,047",Iraq,264,South Salt Lake,1,"66,066"
Utah,CY 2010,"1,021",Iraq,187,Taylorsville,1,"71,362"
Utah,CY 2013,"1,047",Ivory Coast,1,Salt Lake City,1,"66,066"
Utah,CY 2016,"1,319",Ivory Coast,1,Salt Lake City,1,"96,874"
Utah,CY 2010,"1,021","Korea, North",1,Salt Lake City,1,"71,362"
Utah,CY 2013,"1,047","Korea, North",1,Salt Lake City,1,"66,066"
Utah,CY 2014,"1,163","Korea, North",1,Salt Lake City,1,"72,820"
Utah,CY 2010,"1,021",Liberia,1,Salt Lake City,1,"71,362"
Utah,CY 2012,"1,102",Nepal,3,Murray,1,"66,292"
Utah,CY 2013,"1,047",Nepal,1,Salt Lake City,1,"66,066"
Utah,CY 2012,"1,102",Nigeria,1,Salt Lake City,1,"66,292"
Utah,CY 2016,"1,319",Nigeria,1,Salt Lake City,1,"96,874"
Utah,CY 2016,"1,319",Republic of South Sudan,19,Murray,1,"96,874"
Utah,CY 2014,"1,163",Republic of South Sudan,1,Salt Lake City,1,"72,820"
Utah,CY 2012,"1,102",Russia,1,Salt Lake City,1,"66,292"
Utah,CY 2016,"1,319",Russia,1,Salt Lake City,1,"96,874"
Utah,CY 2013,"1,047",Rwanda,1,Salt Lake City,1,"66,066"
Utah,CY 2014,"1,163",Rwanda,1,West Valley City,1,"72,820"
Utah,CY 2015,"1,041",Somalia,281,Magna,1,"66,517"
Utah,CY 2010,"1,021",Somalia,146,Taylorsville,1,"71,362"
Utah,CY 2015,"1,041",Somalia,281,West Valley,1,"66,517"
Utah,CY 2012,"1,102",Somalia,257,West Valley City,1,"66,292"
Utah,CY 2013,"1,047",Sri Lanka (Ceylon),18,Draper,1,"66,066"
Utah,CY 2016,"1,319",Sri Lanka (Ceylon),1,Salt Lake City,1,"96,874"
Utah,CY 2013,"1,047",Thailand,1,Salt Lake City,1,"66,066"
Utah,CY 2010,"1,021",Yemen,1,Salt Lake City,1,"71,362"
Vermont,CY 2015,320,Bhutan,186,Essex,1,"66,517"
Vermont,CY 2011,363,Burma,39,Burlington,1,"51,458"
Vermont,CY 2013,254,Burma,16,Burlington,1,"66,066"
Vermont,CY 2016,397,Burma,1,Burlington,1,"96,874"
Vermont,CY 2014,354,Congo,1,Burlington,1,"72,820"
Vermont,CY 2015,320,Dem. Rep. Congo,46,Burlington,1,"66,517"
Vermont,CY 2016,397,Dem. Rep. Congo,78,South Burlington,1,"96,874"
Vermont,CY 2013,254,Eritrea,1,Burlington,1,"66,066"
Vermont,CY 2014,354,Eritrea,1,South Burlington,1,"72,820"
Vermont,CY 2016,397,Ethiopia,1,Burlington,1,"96,874"
Vermont,CY 2011,363,India,1,Winooski,1,"51,458"
Vermont,CY 2012,423,Iraq,20,Colchester,1,"66,292"
Vermont,CY 2012,423,Iraq,20,South Burlington,1,"66,292"
Vermont,CY 2012,423,Nepal,1,Burlington,1,"66,292"
Vermont,CY 2013,254,Nepal,1,Burlington,1,"66,066"
Vermont,CY 2015,320,Nepal,3,Burlington,1,"66,517"
Vermont,CY 2014,354,Nepal,1,Winooski,1,"72,820"
Vermont,CY 2013,254,Rwanda,1,Essex Junction,1,"66,066"
Vermont,CY 2010,249,Sudan,1,Burlington,1,"71,362"
Vermont,CY 2013,254,Sudan,13,Burlington,1,"66,066"
Virginia,CY 2011,"1,202",Afghanistan,26,Dumfries,1,"51,458"
Virginia,CY 2010,"1,514",Afghanistan,34,Falls Church,1,"71,362"
Virginia,CY 2016,"1,678",Afghanistan,115,Harrisonburg,1,"96,874"
Virginia,CY 2015,"1,266",Afghanistan,78,Henrico,1,"66,517"
Virginia,CY 2011,"1,202",Afghanistan,26,Herndon,1,"51,458"
Virginia,CY 2012,"1,369",Afghanistan,26,Richmond,1,"66,292"
Virginia,CY 2013,"1,606",Afghanistan,56,Richmond,1,"66,066"
Virginia,CY 2013,"1,606",Afghanistan,56,Woodbridge,1,"66,066"
Virginia,CY 2012,"1,369",Burma,96,Alexandria,1,"66,292"
Virginia,CY 2010,"1,514",Burma,145,Chesterfield,1,"71,362"
Virginia,CY 2015,"1,266",Burma,55,Hampton,1,"66,517"
Virginia,CY 2010,"1,514",Burma,145,Mechanicsville,1,"71,362"
Virginia,CY 2010,"1,514",Burma,145,Newport News,1,"71,362"
Virginia,CY 2011,"1,202",Burma,87,Rochelle,1,"51,458"
Virginia,CY 2013,"1,606",Burma,129,Sterling,1,"66,066"
Virginia,CY 2013,"1,606",Burma,129,Virginia Beach,1,"66,066"
Virginia,CY 2012,"1,369",Burma,96,Williamsburg,1,"66,292"
Virginia,CY 2010,"1,514",Burundi,1,Richmond,1,"71,362"
Virginia,CY 2014,"1,215",Burundi,1,Roanoke,1,"72,820"
Virginia,CY 2016,"1,678",Cameroon,1,Roanoke,1,"96,874"
Virginia,CY 2010,"1,514",China,2,Charlottesville,1,"71,362"
Virginia,CY 2010,"1,514",China,2,Richmond,1,"71,362"
Virginia,CY 2014,"1,215",Colombia,15,Falls Church,1,"72,820"
Virginia,CY 2014,"1,215",Cuba,56,Hampton,1,"72,820"
Virginia,CY 2016,"1,678",Cuba,1,Newport News,1,"96,874"
Virginia,CY 2014,"1,215",Cuba,56,Waynesboro,1,"72,820"
Virginia,CY 2013,"1,606",Dem. Rep. Congo,67,Harrisonburg,1,"66,066"
Virginia,CY 2016,"1,678",El Salvador,85,Dumfries,1,"96,874"
Virginia,CY 2016,"1,678",El Salvador,85,Fredericksburg,1,"96,874"
Virginia,CY 2012,"1,369",Eritrea,56,Alexandria,1,"66,292"
Virginia,CY 2012,"1,369",Eritrea,56,Chesterfield,1,"66,292"
Virginia,CY 2015,"1,266",Eritrea,18,Falls Church,1,"66,517"
Virginia,CY 2011,"1,202",Eritrea,40,Fredericksburg,1,"51,458"
Virginia,CY 2011,"1,202",Eritrea,40,Gainesville,1,"51,458"
Virginia,CY 2011,"1,202",Eritrea,40,Lorton,1,"51,458"
Virginia,CY 2014,"1,215",Eritrea,39,Lorton,1,"72,820"
Virginia,CY 2014,"1,215",Eritrea,39,Richmond,1,"72,820"
Virginia,CY 2016,"1,678",Eritrea,55,Roanoke,1,"96,874"
Virginia,CY 2010,"1,514",Eritrea,54,Springfield,1,"71,362"
Virginia,CY 2012,"1,369",Eritrea,56,Springfield,1,"66,292"
Virginia,CY 2013,"1,606",Eritrea,40,Springfield,1,"66,066"
Virginia,CY 2010,"1,514",Eritrea,54,Virginia Beach,1,"71,362"
Virginia,CY 2014,"1,215",Ethiopia,1,Alexandria,1,"72,820"
Virginia,CY 2016,"1,678",Ethiopia,17,Charlottesville,1,"96,874"
Virginia,CY 2010,"1,514",Ethiopia,10,Harrisonburg,1,"71,362"
Virginia,CY 2012,"1,369",Ethiopia,10,Harrisonburg,1,"66,292"
Virginia,CY 2016,"1,678",Ethiopia,17,Newport News,1,"96,874"
Virginia,CY 2013,"1,606",Ethiopia,11,Richmond,1,"66,066"
Virginia,CY 2015,"1,266",Ethiopia,7,Richmond,1,"66,517"
Virginia,CY 2015,"1,266",Ethiopia,7,Roanoke,1,"66,517"
Virginia,CY 2010,"1,514",Gambia,1,Fairfax,1,"71,362"
Virginia,CY 2016,"1,678",Honduras,6,Falls Church,1,"96,874"
Virginia,CY 2016,"1,678",Honduras,6,Woodbridge,1,"96,874"
Virginia,CY 2013,"1,606",India,1,Richmond,1,"66,066"
Virginia,CY 2014,"1,215",Iran,89,Alexandria,1,"72,820"
Virginia,CY 2011,"1,202",Iran,71,Arlington,1,"51,458"
Virginia,CY 2012,"1,369",Iran,73,Arlington,1,"66,292"
Virginia,CY 2016,"1,678",Iran,93,Arlington,1,"96,874"
Virginia,CY 2011,"1,202",Iran,71,Burke,1,"51,458"
Virginia,CY 2013,"1,606",Iran,94,Chantilly,1,"66,066"
Virginia,CY 2011,"1,202",Iran,71,Charlottesville,1,"51,458"
Virginia,CY 2012,"1,369",Iran,73,Charlottesville,1,"66,292"
Virginia,CY 2013,"1,606",Iran,94,Charlottesville,1,"66,066"
Virginia,CY 2016,"1,678",Iran,93,Clifton,1,"96,874"
Virginia,CY 2013,"1,606",Iran,94,Fairfax,1,"66,066"
Virginia,CY 2014,"1,215",Iran,89,Fairfax,1,"72,820"
Virginia,CY 2015,"1,266",Iran,90,Fairfax,1,"66,517"
Virginia,CY 2016,"1,678",Iran,93,Goode,1,"96,874"
Virginia,CY 2013,"1,606",Iran,94,Great Falls,1,"66,066"
Virginia,CY 2013,"1,606",Iran,94,Harrisonburg,1,"66,066"
Virginia,CY 2015,"1,266",Iran,90,Harrisonburg,1,"66,517"
Virginia,CY 2013,"1,606",Iran,94,Haymarket,1,"66,066"
Virginia,CY 2012,"1,369",Iran,73,Henrico,1,"66,292"
Virginia,CY 2016,"1,678",Iran,93,Herndon,1,"96,874"
Virginia,CY 2016,"1,678",Iran,93,Leesburg,1,"96,874"
Virginia,CY 2014,"1,215",Iran,89,Lorton,1,"72,820"
Virginia,CY 2014,"1,215",Iran,89,Manassas,1,"72,820"
Virginia,CY 2015,"1,266",Iran,90,Manassas,1,"66,517"
Virginia,CY 2013,"1,606",Iran,94,Midlothian,1,"66,066"
Virginia,CY 2013,"1,606",Iran,94,Newport News,1,"66,066"
Virginia,CY 2015,"1,266",Iran,90,Newport News,1,"66,517"
Virginia,CY 2016,"1,678",Iran,93,Newport News,1,"96,874"
Virginia,CY 2011,"1,202",Iran,71,Oak Hill,1,"51,458"
Virginia,CY 2010,"1,514",Iran,48,Richmond,1,"71,362"
Virginia,CY 2011,"1,202",Iran,71,Roanoke,1,"51,458"
Virginia,CY 2011,"1,202",Iran,71,Vienna,1,"51,458"
Virginia,CY 2011,"1,202",Iran,71,Yorktown,1,"51,458"
Virginia,CY 2010,"1,514",Iraq,564,Annandale,1,"71,362"
Virginia,CY 2011,"1,202",Iraq,148,Arlington,1,"51,458"
Virginia,CY 2012,"1,369",Iraq,463,Arlington,1,"66,292"
